location,wind_avg,precip,temp_avg,temp_max,temp_min,timestamp
San Francisco,7.61,0,46,49,44,2021-12-28 00:00:00
San Francisco,8.95,0.82,48,51,45,2021-12-29 00:00:00
San Francisco,8.72,0,47,53,45,2021-12-30 00:00:00
San Francisco,7.61,0,48,54,41,2021-12-31 00:00:00
San Francisco,3.13,0,47,52,39,2022-01-01 00:00:00
San Francisco,4.25,0,43,53,35,2022-01-02 00:00:00
San Francisco,10.74,0.27,51,55,47,2022-01-03 00:00:00
San Francisco,4.7,0.15,53,59,51,2022-01-04 00:00:00
San Francisco,3.8,0,53,58,51,2022-01-05 00:00:00
San Francisco,3.36,0,54,55,52,2022-01-06 00:00:00
San Francisco,9.17,0,53,57,50,2022-01-07 00:00:00
San Francisco,4.03,0,51,56,45,2022-01-08 00:00:00
San Francisco,3.58,0,50,57,41,2022-01-09 00:00:00
San Francisco,2.91,0,52,61,47,2022-01-10 00:00:00
San Francisco,2.24,0,51,60,44,2022-01-11 00:00:00
San Francisco,2.91,0,53,58,44,2022-01-12 00:00:00
San Francisco,4.7,0,53,58,47,2022-01-13 00:00:00
San Francisco,2.91,0,52,62,46,2022-01-14 00:00:00
San Francisco,4.47,0,53,63,47,2022-01-15 00:00:00
San Francisco,2.24,0,55,59,51,2022-01-16 00:00:00
San Francisco,5.37,0,53,59,48,2022-01-17 00:00:00
San Francisco,7.61,0,52,60,45,2022-01-18 00:00:00
San Francisco,5.82,0,50,59,45,2022-01-19 00:00:00
San Francisco,3.8,0,49,60,45,2022-01-20 00:00:00
San Francisco,4.7,0,53,66,44,2022-01-21 00:00:00
San Francisco,10.29,0,59,63,49,2022-01-22 00:00:00
San Francisco,3.13,0,53,64,43,2022-01-23 00:00:00
San Francisco,6.04,0,51,61,42,2022-01-24 00:00:00
San Francisco,7.16,0,51,58,44,2022-01-25 00:00:00
San Francisco,3.13,0,49,61,44,2022-01-26 00:00:00
San Francisco,2.01,0,51,64,41,2022-01-27 00:00:00
San Francisco,2.24,0,53,64,43,2022-01-28 00:00:00
San Francisco,3.58,0,52,60,44,2022-01-29 00:00:00
San Francisco,8.5,0,51,58,43,2022-01-30 00:00:00
San Francisco,5.37,0,51,58,45,2022-01-31 00:00:00
San Francisco,11.18,0,50,60,40,2022-02-01 00:00:00
San Francisco,13.2,0,57,61,48,2022-02-02 00:00:00
San Francisco,5.37,0,52,64,42,2022-02-03 00:00:00
San Francisco,3.13,0,51,63,43,2022-02-04 00:00:00
San Francisco,4.47,0,51,60,44,2022-02-05 00:00:00
San Francisco,6.04,0,51,67,41,2022-02-06 00:00:00
San Francisco,3.8,0,51,68,42,2022-02-07 00:00:00
San Francisco,2.91,0,54,71,44,2022-02-08 00:00:00
San Francisco,4.25,0,60,73,48,2022-02-09 00:00:00
San Francisco,4.92,0,62,78,52,2022-02-10 00:00:00
San Francisco,5.14,0,60,71,51,2022-02-11 00:00:00
San Francisco,2.68,0,60,73,51,2022-02-12 00:00:00
San Francisco,6.04,0,59,72,49,2022-02-13 00:00:00
San Francisco,14.09,0,54,55,49,2022-02-14 00:00:00
San Francisco,14.32,0,52,60,44,2022-02-15 00:00:00
San Francisco,11.86,0,55,66,47,2022-02-16 00:00:00
San Francisco,5.59,0,59,69,48,2022-02-17 00:00:00
San Francisco,5.37,0,53,64,45,2022-02-18 00:00:00
San Francisco,6.49,0,55,67,46,2022-02-19 00:00:00
San Francisco,17.9,0,53,57,46,2022-02-20 00:00:00
San Francisco,16.78,0,51,56,45,2022-02-21 00:00:00
San Francisco,15.43,0.01,49,55,43,2022-02-22 00:00:00
San Francisco,10.07,0,46,55,38,2022-02-23 00:00:00
San Francisco,6.93,0,47,56,37,2022-02-24 00:00:00
San Francisco,5.59,0,47,61,38,2022-02-25 00:00:00
San Francisco,3.58,0,49,58,39,2022-02-26 00:00:00
San Francisco,6.04,0,54,67,44,2022-02-27 00:00:00
San Francisco,6.71,0,55,70,45,2022-02-28 00:00:00
San Francisco,8.05,0,57,67,48,2022-03-01 00:00:00
San Francisco,5.37,0,55,69,50,2022-03-02 00:00:00
San Francisco,6.26,0.12,54,56,50,2022-03-03 00:00:00
San Francisco,20.58,0.09,53,57,46,2022-03-04 00:00:00
San Francisco,11.86,0,49,57,45,2022-03-05 00:00:00
San Francisco,7.16,0,51,60,43,2022-03-06 00:00:00
San Francisco,6.71,0,51,66,41,2022-03-07 00:00:00
San Francisco,6.93,0,56,73,45,2022-03-08 00:00:00
San Francisco,16.78,0,55,61,46,2022-03-09 00:00:00
San Francisco,11.86,0,54,66,46,2022-03-10 00:00:00
San Francisco,6.26,0,54,70,42,2022-03-11 00:00:00
San Francisco,9.4,0,52,62,42,2022-03-12 00:00:00
San Francisco,11.18,0,55,63,51,2022-03-13 00:00:00
San Francisco,6.49,0,54,69,45,2022-03-14 00:00:00
San Francisco,11.18,0.02,60,66,51,2022-03-15 00:00:00
San Francisco,14.09,0,55,63,49,2022-03-16 00:00:00
San Francisco,10.51,0,54,61,50,2022-03-17 00:00:00
San Francisco,8.95,0,54,67,46,2022-03-18 00:00:00
San Francisco,10.07,0.07,54,58,50,2022-03-19 00:00:00
San Francisco,15.88,0,53,61,47,2022-03-20 00:00:00
San Francisco,11.86,0,55,65,49,2022-03-21 00:00:00
San Francisco,8.95,0,62,82,51,2022-03-22 00:00:00
San Francisco,14.32,0,56,60,50,2022-03-23 00:00:00
San Francisco,14.54,0,54,59,48,2022-03-24 00:00:00
San Francisco,12.97,0,52,59,48,2022-03-25 00:00:00
San Francisco,10.29,0,55,66,48,2022-03-26 00:00:00
San Francisco,10.07,0.14,56,65,50,2022-03-27 00:00:00
San Francisco,10.29,0,57,63,52,2022-03-28 00:00:00
San Francisco,14.32,0,54,57,52,2022-03-29 00:00:00
San Francisco,16.33,0,53,58,50,2022-03-30 00:00:00
San Francisco,8.5,0,54,63,48,2022-03-31 00:00:00
San Francisco,10.07,0,54,67,47,2022-04-01 00:00:00
San Francisco,9.17,0,56,73,48,2022-04-02 00:00:00
San Francisco,17.45,0,57,63,49,2022-04-03 00:00:00
San Francisco,22.82,0,55,64,51,2022-04-04 00:00:00
San Francisco,13.87,0,56,67,50,2022-04-05 00:00:00
San Francisco,5.82,0,59,83,49,2022-04-06 00:00:00
San Francisco,5.37,0,67,89,56,2022-04-07 00:00:00
San Francisco,18.12,0,67,69,51,2022-04-08 00:00:00
San Francisco,16.11,0,56,65,49,2022-04-09 00:00:00
San Francisco,22.15,0,56,63,50,2022-04-10 00:00:00
San Francisco,23.04,0.12,53,57,47,2022-04-11 00:00:00
San Francisco,18.57,0,51,58,46,2022-04-12 00:00:00
San Francisco,8.28,0,52,61,45,2022-04-13 00:00:00
San Francisco,9.4,0.02,55,61,50,2022-04-14 00:00:00
San Francisco,8.72,0,55,64,47,2022-04-15 00:00:00
San Francisco,14.76,0.4,57,62,47,2022-04-16 00:00:00
San Francisco,11.86,0,52,59,46,2022-04-17 00:00:00
San Francisco,8.72,0,53,68,45,2022-04-18 00:00:00
San Francisco,9.17,0.09,59,65,52,2022-04-19 00:00:00
San Francisco,13.42,0.17,58,68,52,2022-04-20 00:00:00
San Francisco,11.63,0.17,59,64,54,2022-04-21 00:00:00
San Francisco,14.09,0,57,62,51,2022-04-22 00:00:00
San Francisco,13.2,0,57,70,51,2022-04-23 00:00:00
San Francisco,13.87,0,57,67,51,2022-04-24 00:00:00
San Francisco,13.65,0,57,68,50,2022-04-25 00:00:00
San Francisco,24.16,0,56,62,50,2022-04-26 00:00:00
San Francisco,20.36,0,54,60,50,2022-04-27 00:00:00
San Francisco,21.03,0,54,60,50,2022-04-28 00:00:00
San Francisco,12.08,0,55,66,47,2022-04-29 00:00:00
San Francisco,19.91,0,56,64,51,2022-04-30 00:00:00
San Francisco,15.88,0,56,67,49,2022-05-01 00:00:00
San Francisco,20.8,0,56,62,51,2022-05-02 00:00:00
San Francisco,13.2,0,58,71,48,2022-05-03 00:00:00
San Francisco,11.86,0,59,72,50,2022-05-04 00:00:00
San Francisco,10.51,0,56,65,51,2022-05-05 00:00:00
San Francisco,9.17,0,61,70,56,2022-05-06 00:00:00
San Francisco,22.82,0,59,63,51,2022-05-07 00:00:00
San Francisco,19.69,0,55,61,50,2022-05-08 00:00:00
San Francisco,11.41,0,54,61,48,2022-05-09 00:00:00
San Francisco,16.78,0,54,60,49,2022-05-10 00:00:00
San Francisco,16.55,0,54,62,47,2022-05-11 00:00:00
San Francisco,18.34,0,55,64,50,2022-05-12 00:00:00
San Francisco,16.78,0,58,69,53,2022-05-13 00:00:00
San Francisco,14.54,0,59,71,52,2022-05-14 00:00:00
San Francisco,22.82,0,58,64,52,2022-05-15 00:00:00
San Francisco,19.91,0,58,63,55,2022-05-16 00:00:00
San Francisco,18.34,0,57,66,51,2022-05-17 00:00:00
San Francisco,14.99,0,59,77,50,2022-05-18 00:00:00
San Francisco,23.94,0,62,68,53,2022-05-19 00:00:00
San Francisco,17,0,60,73,50,2022-05-20 00:00:00
San Francisco,12.97,0,59,72,50,2022-05-21 00:00:00
San Francisco,16.55,0,58,68,51,2022-05-22 00:00:00
San Francisco,14.99,0,59,69,52,2022-05-23 00:00:00
San Francisco,8.72,0,62,87,53,2022-05-24 00:00:00
San Francisco,8.5,0,70,81,57,2022-05-25 00:00:00
San Francisco,6.71,0,62,69,55,2022-05-26 00:00:00
San Francisco,9.4,0,62,70,56,2022-05-27 00:00:00
San Francisco,14.76,0,61,72,54,2022-05-28 00:00:00
San Francisco,20.58,0,60,67,53,2022-05-29 00:00:00
San Francisco,20.13,0,58,67,50,2022-05-30 00:00:00
San Francisco,14.09,0,59,76,50,2022-05-31 00:00:00
San Francisco,13.87,0,60,72,51,2022-06-01 00:00:00
San Francisco,19.46,0,59,71,52,2022-06-02 00:00:00
San Francisco,11.18,0,62,71,56,2022-06-03 00:00:00
San Francisco,7.61,0.02,62,71,57,2022-06-04 00:00:00
San Francisco,10.29,0.03,67,76,57,2022-06-05 00:00:00
San Francisco,16.78,0,62,68,55,2022-06-06 00:00:00
San Francisco,17,0,59,67,54,2022-06-07 00:00:00
San Francisco,15.43,0,63,69,55,2022-06-08 00:00:00
San Francisco,16.55,0,62,79,55,2022-06-09 00:00:00
San Francisco,14.09,0,69,91,60,2022-06-10 00:00:00
San Francisco,13.65,0,71,79,60,2022-06-11 00:00:00
San Francisco,16.55,0,66,73,54,2022-06-12 00:00:00
San Francisco,17.67,0,60,70,54,2022-06-13 00:00:00
San Francisco,15.21,0,63,77,54,2022-06-14 00:00:00
San Francisco,19.01,0,61,69,54,2022-06-15 00:00:00
San Francisco,20.8,0,59,67,54,2022-06-16 00:00:00
San Francisco,13.87,0,60,67,56,2022-06-17 00:00:00
San Francisco,19.01,0,60,67,55,2022-06-18 00:00:00
San Francisco,12.97,0,61,78,53,2022-06-19 00:00:00
San Francisco,11.18,0,63,80,53,2022-06-20 00:00:00
San Francisco,6.93,0,72,98,61,2022-06-21 00:00:00
San Francisco,10.96,0,75,83,59,2022-06-22 00:00:00
San Francisco,13.2,0,65,74,56,2022-06-23 00:00:00
San Francisco,13.42,0,62,75,54,2022-06-24 00:00:00
San Francisco,15.66,0,61,69,55,2022-06-25 00:00:00
San Francisco,14.32,0,60,68,54,2022-06-26 00:00:00
San Francisco,14.32,0,60,69,55,2022-06-27 00:00:00
San Francisco,19.24,0,60,70,54,2022-06-28 00:00:00
San Francisco,14.99,0,60,67,55,2022-06-29 00:00:00
San Francisco,14.32,0,58,62,55,2022-06-30 00:00:00
San Francisco,14.99,0,58,67,55,2022-07-01 00:00:00
San Francisco,16.33,0,58,64,55,2022-07-02 00:00:00
San Francisco,13.42,0,59,65,56,2022-07-03 00:00:00
San Francisco,6.26,0,63,79,58,2022-07-04 00:00:00
San Francisco,8.95,0,70,74,65,2022-07-05 00:00:00
San Francisco,11.86,0,67,73,61,2022-07-06 00:00:00
San Francisco,16.78,0,63,70,57,2022-07-07 00:00:00
San Francisco,14.99,0,63,70,57,2022-07-08 00:00:00
San Francisco,15.21,0,62,70,57,2022-07-09 00:00:00
San Francisco,10.29,0,64,81,57,2022-07-10 00:00:00
San Francisco,14.99,0,65,71,58,2022-07-11 00:00:00
San Francisco,7.83,0,64,77,57,2022-07-12 00:00:00
San Francisco,11.86,0,66,72,58,2022-07-13 00:00:00
San Francisco,15.21,0,62,69,57,2022-07-14 00:00:00
San Francisco,14.54,0,61,67,55,2022-07-15 00:00:00
San Francisco,13.65,0,61,73,53,2022-07-16 00:00:00
San Francisco,14.32,0,62,68,56,2022-07-17 00:00:00
San Francisco,14.54,0,62,71,57,2022-07-18 00:00:00
San Francisco,18.12,0,60,67,54,2022-07-19 00:00:00
San Francisco,14.76,0,59,67,54,2022-07-20 00:00:00
San Francisco,14.09,0,59,65,53,2022-07-21 00:00:00
San Francisco,13.65,0,60,70,55,2022-07-22 00:00:00
San Francisco,14.32,0,60,68,54,2022-07-23 00:00:00
San Francisco,10.74,0,59,71,53,2022-07-24 00:00:00
San Francisco,11.86,0,60,71,55,2022-07-25 00:00:00
San Francisco,10.07,0,63,73,58,2022-07-26 00:00:00
San Francisco,14.76,0,63,69,57,2022-07-27 00:00:00
San Francisco,12.97,0,60,69,56,2022-07-28 00:00:00
San Francisco,12.75,0,62,71,59,2022-07-29 00:00:00
San Francisco,12.3,0,63,70,60,2022-07-30 00:00:00
San Francisco,13.65,0,64,72,60,2022-07-31 00:00:00
San Francisco,11.86,0.01,63,74,59,2022-08-01 00:00:00
San Francisco,13.2,0,66,73,60,2022-08-02 00:00:00
San Francisco,14.32,0,64,71,59,2022-08-03 00:00:00
San Francisco,11.18,0,66,83,60,2022-08-04 00:00:00
San Francisco,9.62,0,68,77,62,2022-08-05 00:00:00
San Francisco,10.51,0,67,74,62,2022-08-06 00:00:00
San Francisco,12.97,0,67,72,62,2022-08-07 00:00:00
San Francisco,14.76,0,66,74,62,2022-08-08 00:00:00
San Francisco,13.42,0,67,75,63,2022-08-09 00:00:00
San Francisco,13.2,0,68,77,63,2022-08-10 00:00:00
San Francisco,17.9,0,67,74,62,2022-08-11 00:00:00
San Francisco,16.55,0,66,72,60,2022-08-12 00:00:00
San Francisco,13.2,0,65,74,59,2022-08-13 00:00:00
San Francisco,11.63,0,65,77,57,2022-08-14 00:00:00
San Francisco,11.18,0,65,76,57,2022-08-15 00:00:00
San Francisco,10.29,0,66,83,57,2022-08-16 00:00:00
San Francisco,12.3,0,65,75,58,2022-08-17 00:00:00
San Francisco,14.09,0,62,71,55,2022-08-18 00:00:00
San Francisco,14.32,0,63,70,58,2022-08-19 00:00:00
San Francisco,10.74,0,65,77,58,2022-08-20 00:00:00
San Francisco,8.72,0,64,78,57,2022-08-21 00:00:00
San Francisco,15.21,0,65,77,57,2022-08-22 00:00:00
San Francisco,12.75,0,66,76,59,2022-08-23 00:00:00
San Francisco,11.41,0,63,74,57,2022-08-24 00:00:00
San Francisco,9.4,0,64,76,59,2022-08-25 00:00:00
San Francisco,10.51,0,65,75,56,2022-08-26 00:00:00
San Francisco,9.62,0,62,74,56,2022-08-27 00:00:00
San Francisco,5.59,0,63,75,57,2022-08-28 00:00:00
San Francisco,9.62,0,65,73,59,2022-08-29 00:00:00
San Francisco,9.62,0,65,73,59,2022-08-30 00:00:00
San Francisco,13.65,0,63,71,57,2022-08-31 00:00:00
San Francisco,16.11,0,62,72,55,2022-09-01 00:00:00
San Francisco,17.67,0,60,68,55,2022-09-02 00:00:00
San Francisco,13.87,0,65,76,58,2022-09-03 00:00:00
San Francisco,8.5,0,67,89,58,2022-09-04 00:00:00
San Francisco,7.83,0,75,97,64,2022-09-05 00:00:00
San Francisco,6.71,0,78,95,67,2022-09-06 00:00:00
San Francisco,8.95,0,74,88,64,2022-09-07 00:00:00
San Francisco,11.18,0,75,94,64,2022-09-08 00:00:00
San Francisco,13.42,0,68,77,59,2022-09-09 00:00:00
San Francisco,9.17,0,66,79,60,2022-09-10 00:00:00
San Francisco,12.53,0,68,77,64,2022-09-11 00:00:00
San Francisco,14.54,0,65,71,60,2022-09-12 00:00:00
San Francisco,14.76,0,63,71,59,2022-09-13 00:00:00
San Francisco,13.42,0,66,75,61,2022-09-14 00:00:00
San Francisco,13.2,0,64,69,60,2022-09-15 00:00:00
San Francisco,12.3,0,63,71,59,2022-09-16 00:00:00
San Francisco,11.41,0,61,69,57,2022-09-17 00:00:00
San Francisco,15.21,0.1,64,70,60,2022-09-18 00:00:00
San Francisco,6.49,0.01,65,73,58,2022-09-19 00:00:00
San Francisco,6.71,0,65,74,58,2022-09-20 00:00:00
San Francisco,10.51,0.16,66,74,60,2022-09-21 00:00:00
San Francisco,8.95,0,64,79,57,2022-09-22 00:00:00
San Francisco,8.05,0,66,83,58,2022-09-23 00:00:00
San Francisco,8.72,0,69,84,60,2022-09-24 00:00:00
San Francisco,12.53,0,64,70,58,2022-09-25 00:00:00
San Francisco,11.86,0,61,67,57,2022-09-26 00:00:00
San Francisco,12.97,0,60,67,57,2022-09-27 00:00:00
San Francisco,12.08,0,62,71,58,2022-09-28 00:00:00
San Francisco,10.29,0,64,80,57,2022-09-29 00:00:00
San Francisco,9.84,0,65,82,56,2022-09-30 00:00:00
San Francisco,7.61,0,60,72,55,2022-10-01 00:00:00
San Francisco,9.4,0,65,74,61,2022-10-02 00:00:00
San Francisco,11.63,0,64,71,58,2022-10-03 00:00:00
San Francisco,13.65,0,61,66,58,2022-10-04 00:00:00
San Francisco,9.62,0,60,73,55,2022-10-05 00:00:00
San Francisco,11.18,0,59,69,54,2022-10-06 00:00:00
San Francisco,9.84,0,59,70,53,2022-10-07 00:00:00
San Francisco,12.08,0,58,66,54,2022-10-08 00:00:00
San Francisco,10.51,0,58,63,53,2022-10-09 00:00:00
San Francisco,9.62,0,59,69,54,2022-10-10 00:00:00
San Francisco,8.28,0,57,66,52,2022-10-11 00:00:00
San Francisco,8.05,0,60,68,54,2022-10-12 00:00:00
San Francisco,12.75,0,58,63,55,2022-10-13 00:00:00
San Francisco,8.5,0,57,66,54,2022-10-14 00:00:00
San Francisco,6.71,0,59,68,54,2022-10-15 00:00:00
San Francisco,6.04,0,64,68,56,2022-10-16 00:00:00
San Francisco,5.82,0,61,72,53,2022-10-17 00:00:00
San Francisco,3.58,0,64,78,57,2022-10-18 00:00:00
San Francisco,6.26,0,68,86,58,2022-10-19 00:00:00
San Francisco,13.42,0,62,68,54,2022-10-20 00:00:00
San Francisco,8.95,0,57,67,52,2022-10-21 00:00:00
San Francisco,20.58,0.01,61,66,55,2022-10-22 00:00:00
San Francisco,11.18,0,58,67,51,2022-10-23 00:00:00
San Francisco,7.16,0,60,74,50,2022-10-24 00:00:00
San Francisco,13.42,0,59,65,52,2022-10-25 00:00:00
San Francisco,10.51,0,56,66,48,2022-10-26 00:00:00
San Francisco,5.14,0,56,70,47,2022-10-27 00:00:00
San Francisco,8.5,0,57,66,48,2022-10-28 00:00:00
San Francisco,9.84,0,56,69,47,2022-10-29 00:00:00
San Francisco,8.95,0,58,66,53,2022-10-30 00:00:00
San Francisco,5.59,0,56,64,50,2022-10-31 00:00:00
San Francisco,11.41,0.28,57,59,51,2022-11-01 00:00:00
San Francisco,12.08,0.01,54,60,50,2022-11-02 00:00:00
San Francisco,7.83,0,53,60,45,2022-11-03 00:00:00
San Francisco,4.92,0,53,63,46,2022-11-04 00:00:00
San Francisco,5.37,0.01,58,64,53,2022-11-05 00:00:00
San Francisco,10.51,0.03,58,63,52,2022-11-06 00:00:00
San Francisco,10.29,0.02,55,60,50,2022-11-07 00:00:00
San Francisco,10.74,1.2,51,55,48,2022-11-08 00:00:00
San Francisco,8.05,0.01,52,60,46,2022-11-09 00:00:00
San Francisco,6.26,0,52,60,44,2022-11-10 00:00:00
San Francisco,4.03,0,51,60,43,2022-11-11 00:00:00
San Francisco,11.18,0.02,53,59,48,2022-11-12 00:00:00
San Francisco,7.61,0,54,63,45,2022-11-13 00:00:00
San Francisco,3.8,0,51,61,41,2022-11-14 00:00:00
San Francisco,4.7,0,55,68,45,2022-11-15 00:00:00
San Francisco,5.14,0,55,68,44,2022-11-16 00:00:00
San Francisco,7.83,0,53,62,43,2022-11-17 00:00:00
San Francisco,4.47,0,53,65,45,2022-11-18 00:00:00
San Francisco,6.49,0,53,63,47,2022-11-19 00:00:00
San Francisco,3.58,0,53,63,43,2022-11-20 00:00:00
San Francisco,2.68,0,52,64,42,2022-11-21 00:00:00
San Francisco,5.82,0,52,62,43,2022-11-22 00:00:00
San Francisco,4.03,0,54,67,46,2022-11-23 00:00:00
San Francisco,4.03,0,54,69,46,2022-11-24 00:00:00
San Francisco,3.58,0,55,67,45,2022-11-25 00:00:00
San Francisco,6.26,0,54,63,46,2022-11-26 00:00:00
San Francisco,6.49,0,53,63,44,2022-11-27 00:00:00
San Francisco,15.21,0,53,59,46,2022-11-28 00:00:00
San Francisco,5.37,0,50,58,42,2022-11-29 00:00:00
San Francisco,5.82,0,48,57,41,2022-11-30 00:00:00
San Francisco,11.41,0.71,52,54,44,2022-12-01 00:00:00
San Francisco,4.03,0,45,53,38,2022-12-02 00:00:00
San Francisco,3.36,0.63,48,50,45,2022-12-03 00:00:00
San Francisco,7.38,0.1,52,60,46,2022-12-04 00:00:00
San Francisco,7.83,0.12,54,60,50,2022-12-05 00:00:00
San Francisco,4.47,0,52,56,47,2022-12-06 00:00:00
San Francisco,3.8,0,49,57,42,2022-12-07 00:00:00
San Francisco,6.04,0.02,48,56,41,2022-12-08 00:00:00
San Francisco,4.03,0,50,53,43,2022-12-09 00:00:00
San Francisco,17.67,1.4,54,60,48,2022-12-10 00:00:00
San Francisco,12.97,0.44,51,54,46,2022-12-11 00:00:00
San Francisco,8.72,0.01,48,53,42,2022-12-12 00:00:00
San Francisco,4.7,0,45,54,38,2022-12-13 00:00:00
San Francisco,2.68,0,46,53,39,2022-12-14 00:00:00
San Francisco,5.82,0,49,56,42,2022-12-15 00:00:00
San Francisco,4.25,0,47,55,38,2022-12-16 00:00:00
San Francisco,3.13,0,48,56,40,2022-12-17 00:00:00
San Francisco,2.68,0,47,56,38,2022-12-18 00:00:00
San Francisco,6.04,0,46,47,42,2022-12-19 00:00:00
San Francisco,3.13,0,47,53,45,2022-12-20 00:00:00
San Francisco,2.01,0,49,54,41,2022-12-21 00:00:00
San Francisco,5.37,0,51,56,47,2022-12-22 00:00:00
San Francisco,4.47,0,51,56,49,2022-12-23 00:00:00
San Francisco,2.68,0,51,58,44,2022-12-24 00:00:00
San Francisco,4.03,0,53,60,46,2022-12-25 00:00:00
San Francisco,6.93,0.23,51,58,49,2022-12-26 00:00:00
San Francisco,13.87,1.36,57,62,50,2022-12-27 00:00:00
San Francisco,5.14,0,51,57,45,2022-12-28 00:00:00
San Francisco,5.82,0.45,51,58,49,2022-12-29 00:00:00
San Francisco,17,0.52,57,64,56,2022-12-30 00:00:00
San Francisco,12.08,3.67,58,62,53,2022-12-31 00:00:00
